CISPLATIN	interaction-CISPLATIN-MIR21	MIR21	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-ESR1	ESR1	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-H2AC25	H2AC25	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-GCLC	GCLC	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-FGFR1	FGFR1	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-GNAS	GNAS	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-BIRC7	BIRC7	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-CDH17	CDH17	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-DNMT1	DNMT1	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-GCLM	GCLM	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-FGFR3	FGFR3	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-MDM2	MDM2	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-CD274	CD274	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-SLC22A1	SLC22A1	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-TPMT	TPMT	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-PLAU	PLAU	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-FASLG	FASLG	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-OSGEP	OSGEP	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-HTR4	HTR4	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-TGM2	TGM2	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-RGS4	RGS4	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-ANPEP	ANPEP	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-SLC19A1	SLC19A1	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-ABCC4	ABCC4	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-ABCC5	ABCC5	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-GSTM4	GSTM4	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-GPX5	GPX5	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-KDM4E	KDM4E	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-HSPA8	HSPA8	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-CBX1	CBX1	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-LIF	LIF	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-NRG1	NRG1	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-HSPA4	HSPA4	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-TMEM43	TMEM43	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-DCBLD1	DCBLD1	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-CLCN6	CLCN6	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-IL6	IL6	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-KAT2A	KAT2A	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-MAPT	MAPT	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-PIK3CA	PIK3CA	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-IFNG	IFNG	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-NF2	NF2	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-ATM	ATM	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-BCL2	BCL2	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-BLMH	BLMH	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-TOP1	TOP1	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-ATR	ATR	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-NFE2L2	NFE2L2	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-ALK	ALK	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-NR1I2	NR1I2	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-ALOX15	ALOX15	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-BRCA1	BRCA1	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-HMGB1	HMGB1	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-BRCA2	BRCA2	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-MLLT3	MLLT3	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-KRT20	KRT20	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-MECP2	MECP2	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-DRAM1	DRAM1	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-CASP3	CASP3	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-MUTYH	MUTYH	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-GABPA	GABPA	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-NTRK2	NTRK2	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-DFFB	DFFB	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-MDH2	MDH2	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-MGMT	MGMT	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-STAT1	STAT1	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-RRM1	RRM1	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-ATRX	ATRX	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-ERCC1	ERCC1	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-ALDH1A1	ALDH1A1	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-ERCC4	ERCC4	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-ERCC2	ERCC2	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-XIAP	XIAP	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-APEX1	APEX1	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-DDIT3	DDIT3	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-ERCC6	ERCC6	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-FXN	FXN	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-POLR1G	POLR1G	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-KRAS	KRAS	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-PPARD	PPARD	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-CD44	CD44	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-GRP	GRP	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-GSTP1	GSTP1	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-EHMT2	EHMT2	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-PTEN	PTEN	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-HSD17B10	HSD17B10	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-SYNE3	SYNE3	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-PPP1R13L	PPP1R13L	DrugToGeneAssociation
CISPLATIN	interaction-CISPLATIN-ATP7B	ATP7B	DrugToGeneAssociation
DIBUCAINE	interaction-DIBUCAINE-GMNN	GMNN	DrugToGeneAssociation
DIBUCAINE	interaction-DIBUCAINE-KDM4E	KDM4E	DrugToGeneAssociation
DIBUCAINE	interaction-DIBUCAINE-SCN10A	SCN10A	DrugToGeneAssociation
DIBUCAINE	interaction-DIBUCAINE-CYP1A2	CYP1A2	DrugToGeneAssociation
DIBUCAINE	interaction-DIBUCAINE-SCN5A	SCN5A	DrugToGeneAssociation
DIBUCAINE	interaction-DIBUCAINE-MYO9B	MYO9B	DrugToGeneAssociation
NINTEDANIB	interaction-NINTEDANIB-PDGFRB	PDGFRB	DrugToGeneAssociation
NINTEDANIB	interaction-NINTEDANIB-FLT1	FLT1	DrugToGeneAssociation
NINTEDANIB	interaction-NINTEDANIB-PDGFRA	PDGFRA	DrugToGeneAssociation
NINTEDANIB	interaction-NINTEDANIB-FLT4	FLT4	DrugToGeneAssociation
NINTEDANIB	interaction-NINTEDANIB-CFLAR	CFLAR	DrugToGeneAssociation
NINTEDANIB	interaction-NINTEDANIB-KIT	KIT	DrugToGeneAssociation
NINTEDANIB	interaction-NINTEDANIB-PIK3CA	PIK3CA	DrugToGeneAssociation
NINTEDANIB	interaction-NINTEDANIB-AKT1	AKT1	DrugToGeneAssociation
NINTEDANIB	interaction-NINTEDANIB-FGFR1	FGFR1	DrugToGeneAssociation
NINTEDANIB	interaction-NINTEDANIB-KDR	KDR	DrugToGeneAssociation
NINTEDANIB	interaction-NINTEDANIB-FGFR4	FGFR4	DrugToGeneAssociation
NINTEDANIB	interaction-NINTEDANIB-FGFR3	FGFR3	DrugToGeneAssociation
NINTEDANIB	interaction-NINTEDANIB-FGFR2	FGFR2	DrugToGeneAssociation
DIPIVEFRIN HYDROCHLORIDE	interaction-DIPIVEFRIN HYDROCHLORIDE-ADRB1	ADRB1	DrugToGeneAssociation
DIPIVEFRIN HYDROCHLORIDE	interaction-DIPIVEFRIN HYDROCHLORIDE-ADRB2	ADRB2	DrugToGeneAssociation
DIPIVEFRIN HYDROCHLORIDE	interaction-DIPIVEFRIN HYDROCHLORIDE-ADRA1D	ADRA1D	DrugToGeneAssociation
DIPIVEFRIN HYDROCHLORIDE	interaction-DIPIVEFRIN HYDROCHLORIDE-ADRA1B	ADRA1B	DrugToGeneAssociation
DIPIVEFRIN HYDROCHLORIDE	interaction-DIPIVEFRIN HYDROCHLORIDE-ADRA2C	ADRA2C	DrugToGeneAssociation
DIPIVEFRIN HYDROCHLORIDE	interaction-DIPIVEFRIN HYDROCHLORIDE-ADRA1A	ADRA1A	DrugToGeneAssociation
DIPIVEFRIN HYDROCHLORIDE	interaction-DIPIVEFRIN HYDROCHLORIDE-ADRA2B	ADRA2B	DrugToGeneAssociation
DIPIVEFRIN HYDROCHLORIDE	interaction-DIPIVEFRIN HYDROCHLORIDE-ADRA2A	ADRA2A	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL22	RPL22	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS8	RPS8	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL21	RPL21	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS9	RPS9	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL24	RPL24	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS6	RPS6	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL23	RPL23	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS7	RPS7	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL13A	RPL13A	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL9P7	RPL9P7	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL9P8	RPL9P8	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS3A	RPS3A	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPSA	RPSA	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL37A	RPL37A	DrugToGeneAssociation
MT 3724	interaction-MT 3724-FAU	FAU	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL26	RPL26	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL27	RPL27	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL29	RPL29	DrugToGeneAssociation
MT 3724	interaction-MT 3724-MS4A1	MS4A1	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL11	RPL11	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL10	RPL10	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL13	RPL13	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL12	RPL12	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS4Y1	RPS4Y1	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL36A	RPL36A	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL15	RPL15	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL14	RPL14	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS5	RPS5	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL17	RPL17	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS2	RPS2	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS3	RPS3	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL19	RPL19	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS15A	RPS15A	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL18	RPL18	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS27A	RPS27A	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL41	RPL41	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL35A	RPL35A	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL23A	RPL23A	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS27	RPS27	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS26	RPS26	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS29	RPS29	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS28	RPS28	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL27A	RPL27A	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS21	RPS21	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS20	RPS20	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS23	RPS23	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS25	RPS25	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS24	RPS24	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL5	RPL5	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL6	RPL6	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL3	RPL3	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL31	RPL31	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL30	RPL30	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL4	RPL4	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPLP0	RPLP0	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL32	RPL32	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL35	RPL35	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL34	RPL34	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPLP1	RPLP1	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL10A	RPL10A	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL9	RPL9	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL7	RPL7	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL8	RPL8	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS16	RPS16	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS15	RPS15	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS4X	RPS4X	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS18	RPS18	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL18A	RPL18A	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS17	RPS17	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS19	RPS19	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL37	RPL37	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL36	RPL36	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL39	RPL39	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS10	RPS10	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL38	RPL38	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS12	RPS12	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS11	RPS11	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPL7A	RPL7A	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS14	RPS14	DrugToGeneAssociation
MT 3724	interaction-MT 3724-RPS13	RPS13	DrugToGeneAssociation
TAMOXIFEN	interaction-TAMOXIFEN-KDM4A	KDM4A	DrugToGeneAssociation
TAMOXIFEN	interaction-TAMOXIFEN-TGFB1	TGFB1	DrugToGeneAssociation
TAMOXIFEN	interaction-TAMOXIFEN-EDN1	EDN1	DrugToGeneAssociation
TAMOXIFEN	interaction-TAMOXIFEN-NCOA3	NCOA3	DrugToGeneAssociation
TAMOXIFEN	interaction-TAMOXIFEN-VDR	VDR	DrugToGeneAssociation
TAMOXIFEN	interaction-TAMOXIFEN-NCOA1	NCOA1	DrugToGeneAssociation
TAMOXIFEN	interaction-TAMOXIFEN-CBX1	CBX1	DrugToGeneAssociation
TAMOXIFEN	interaction-TAMOXIFEN-MYOD1	MYOD1	DrugToGeneAssociation
