TPP1	gene_phenotype_1000017	"hpo"	"OMIM:204500"	HP:0012443	GeneToPhenotypicFeatureAssociation
GBA2	gene_phenotype_1000018	"hpo"	"ORPHA:320391"	HP:0012443	GeneToPhenotypicFeatureAssociation
GBA2	gene_phenotype_1000019	"hpo"	"OMIM:614409"	HP:0012443	GeneToPhenotypicFeatureAssociation
GBA2	gene_phenotype_1000020	"hpo"	"ORPHA:352641"	HP:0012443	GeneToPhenotypicFeatureAssociation
SOX10	gene_phenotype_1000021	"hpo"	"OMIM:609136"	HP:0012443	GeneToPhenotypicFeatureAssociation
PQBP1	gene_phenotype_1000022	"hpo"	"OMIM:309500"	HP:0012443	GeneToPhenotypicFeatureAssociation
GLE1	gene_phenotype_1000023	"hpo"	"OMIM:611890"	HP:0012443	GeneToPhenotypicFeatureAssociation
PIGL	gene_phenotype_1000024	"hpo"	"OMIM:280000"	HP:0012443	GeneToPhenotypicFeatureAssociation
DHFR	gene_phenotype_1000025	"hpo"	"OMIM:613839"	HP:0012443	GeneToPhenotypicFeatureAssociation
ADPRS	gene_phenotype_1000026	"hpo"	"OMIM:618170"	HP:0012443	GeneToPhenotypicFeatureAssociation
ADSL	gene_phenotype_1000027	"hpo"	"OMIM:103050"	HP:0012443	GeneToPhenotypicFeatureAssociation
ALG14	gene_phenotype_1000028	"hpo"	"OMIM:619036"	HP:0012443	GeneToPhenotypicFeatureAssociation
MECR	gene_phenotype_1000029	"hpo"	"ORPHA:508093"	HP:0012443	GeneToPhenotypicFeatureAssociation
SLC35B2	gene_phenotype_1000030	"hpo"	"OMIM:620269"	HP:0012443	GeneToPhenotypicFeatureAssociation
SLC12A5	gene_phenotype_1000031	"hpo"	"ORPHA:293181"	HP:0012443	GeneToPhenotypicFeatureAssociation
SLC12A5	gene_phenotype_1000032	"hpo"	"OMIM:616645"	HP:0012443	GeneToPhenotypicFeatureAssociation
PLCB1	gene_phenotype_1000033	"hpo"	"ORPHA:293181"	HP:0012443	GeneToPhenotypicFeatureAssociation
TARS2	gene_phenotype_1000034	"hpo"	"OMIM:615918"	HP:0012443	GeneToPhenotypicFeatureAssociation
AP1B1	gene_phenotype_1000035	"hpo"	"OMIM:242150"	HP:0012443	GeneToPhenotypicFeatureAssociation
MED27	gene_phenotype_1000036	"hpo"	"OMIM:619286"	HP:0012443	GeneToPhenotypicFeatureAssociation
RNF216	gene_phenotype_1000037	"hpo"	"OMIM:212840"	HP:0012443	GeneToPhenotypicFeatureAssociation
BSCL2	gene_phenotype_1000038	"hpo"	"OMIM:615924"	HP:0012443	GeneToPhenotypicFeatureAssociation
BSCL2	gene_phenotype_1000039	"hpo"	"ORPHA:363400"	HP:0012443	GeneToPhenotypicFeatureAssociation
IRF2BPL	gene_phenotype_1000040	"hpo"	"OMIM:618088"	HP:0012443	GeneToPhenotypicFeatureAssociation
PTCD3	gene_phenotype_1000041	"hpo"	"OMIM:619057"	HP:0012443	GeneToPhenotypicFeatureAssociation
CTSD	gene_phenotype_1000042	"hpo"	"OMIM:610127"	HP:0012443	GeneToPhenotypicFeatureAssociation
MOGS	gene_phenotype_1000043	"hpo"	"OMIM:606056"	HP:0012443	GeneToPhenotypicFeatureAssociation
FADD	gene_phenotype_1000044	"hpo"	"OMIM:613759"	HP:0012443	GeneToPhenotypicFeatureAssociation
FADD	gene_phenotype_1000045	"hpo"	"ORPHA:306550"	HP:0012443	GeneToPhenotypicFeatureAssociation
CRLS1	gene_phenotype_1000046	"hpo"	"OMIM:620167"	HP:0012443	GeneToPhenotypicFeatureAssociation
PCCA	gene_phenotype_1000047	"hpo"	"OMIM:606054"	HP:0012443	GeneToPhenotypicFeatureAssociation
PCCB	gene_phenotype_1000048	"hpo"	"OMIM:606054"	HP:0012443	GeneToPhenotypicFeatureAssociation
HACE1	gene_phenotype_1000049	"hpo"	"ORPHA:464282"	HP:0012443	GeneToPhenotypicFeatureAssociation
HACE1	gene_phenotype_1000050	"hpo"	"OMIM:616756"	HP:0012443	GeneToPhenotypicFeatureAssociation
WFS1	gene_phenotype_1000051	"hpo"	"OMIM:222300"	HP:0012443	GeneToPhenotypicFeatureAssociation
COX4I1	gene_phenotype_1000052	"hpo"	"OMIM:619060"	HP:0012443	GeneToPhenotypicFeatureAssociation
MVK	gene_phenotype_1000053	"hpo"	"OMIM:610377"	HP:0012443	GeneToPhenotypicFeatureAssociation
ABCD4	gene_phenotype_1000054	"hpo"	"OMIM:614857"	HP:0012443	GeneToPhenotypicFeatureAssociation
FARSB	gene_phenotype_1000055	"hpo"	"OMIM:613658"	HP:0012443	GeneToPhenotypicFeatureAssociation
SLC35C1	gene_phenotype_1000056	"hpo"	"ORPHA:99843"	HP:0012443	GeneToPhenotypicFeatureAssociation
CNTNAP2	gene_phenotype_1000057	"hpo"	"OMIM:610042"	HP:0012443	GeneToPhenotypicFeatureAssociation
ATXN7	gene_phenotype_1000058	"hpo"	"ORPHA:94147"	HP:0012443	GeneToPhenotypicFeatureAssociation
COQ9	gene_phenotype_1000059	"hpo"	"OMIM:614654"	HP:0012443	GeneToPhenotypicFeatureAssociation
TPI1	gene_phenotype_1000060	"hpo"	"OMIM:615512"	HP:0012443	GeneToPhenotypicFeatureAssociation
ADK	gene_phenotype_1000061	"hpo"	"OMIM:614300"	HP:0012443	GeneToPhenotypicFeatureAssociation
ADAM22	gene_phenotype_1000062	"hpo"	"OMIM:617933"	HP:0012443	GeneToPhenotypicFeatureAssociation
FGF13	gene_phenotype_1000063	"hpo"	"OMIM:301058"	HP:0012443	GeneToPhenotypicFeatureAssociation
DPYD	gene_phenotype_1000064	"hpo"	"OMIM:274270"	HP:0012443	GeneToPhenotypicFeatureAssociation
DPYD	gene_phenotype_1000065	"hpo"	"ORPHA:1675"	HP:0012443	GeneToPhenotypicFeatureAssociation
TRPM7	gene_phenotype_1000066	"hpo"	"OMIM:105500"	HP:0012443	GeneToPhenotypicFeatureAssociation
GRIA2	gene_phenotype_1000067	"hpo"	"OMIM:618917"	HP:0012443	GeneToPhenotypicFeatureAssociation
FRRS1L	gene_phenotype_1000068	"hpo"	"OMIM:616981"	HP:0012443	GeneToPhenotypicFeatureAssociation
EPRS1	gene_phenotype_1000069	"hpo"	"OMIM:617951"	HP:0012443	GeneToPhenotypicFeatureAssociation
GRM7	gene_phenotype_1000070	"hpo"	"OMIM:618922"	HP:0012443	GeneToPhenotypicFeatureAssociation
POLA1	gene_phenotype_1000071	"hpo"	"OMIM:301030"	HP:0012443	GeneToPhenotypicFeatureAssociation
AGA	gene_phenotype_1000072	"hpo"	"OMIM:208400"	HP:0012443	GeneToPhenotypicFeatureAssociation
LIAS	gene_phenotype_1000073	"hpo"	"OMIM:614462"	HP:0012443	GeneToPhenotypicFeatureAssociation
STXBP1	gene_phenotype_1000074	"hpo"	"OMIM:612164"	HP:0012443	GeneToPhenotypicFeatureAssociation
FUCA1	gene_phenotype_1000075	"hpo"	"OMIM:230000"	HP:0012443	GeneToPhenotypicFeatureAssociation
C9orf72	gene_phenotype_1000076	"hpo"	"OMIM:105550"	HP:0012443	GeneToPhenotypicFeatureAssociation
BCS1L	gene_phenotype_1000077	"hpo"	"OMIM:124000"	HP:0012443	GeneToPhenotypicFeatureAssociation
ACY1	gene_phenotype_1000078	"hpo"	"OMIM:609924"	HP:0012443	GeneToPhenotypicFeatureAssociation
TRIT1	gene_phenotype_1000079	"hpo"	"OMIM:617873"	HP:0012443	GeneToPhenotypicFeatureAssociation
SLC33A1	gene_phenotype_1000080	"hpo"	"OMIM:614482"	HP:0012443	GeneToPhenotypicFeatureAssociation
PPT1	gene_phenotype_1000081	"hpo"	"OMIM:256730"	HP:0012443	GeneToPhenotypicFeatureAssociation
GOT2	gene_phenotype_1000082	"hpo"	"OMIM:618721"	HP:0012443	GeneToPhenotypicFeatureAssociation
KCNMA1	gene_phenotype_1000083	"hpo"	"OMIM:618729"	HP:0012443	GeneToPhenotypicFeatureAssociation
ACER3	gene_phenotype_1000084	"hpo"	"OMIM:617762"	HP:0012443	GeneToPhenotypicFeatureAssociation
NT5C2	gene_phenotype_1000085	"hpo"	"OMIM:613162"	HP:0012443	GeneToPhenotypicFeatureAssociation
TUBGCP6	gene_phenotype_1000086	"hpo"	"OMIM:251270"	HP:0012443	GeneToPhenotypicFeatureAssociation
KIF1A	gene_phenotype_1000087	"hpo"	"OMIM:614255"	HP:0012443	GeneToPhenotypicFeatureAssociation
FASTKD2	gene_phenotype_1000088	"hpo"	"OMIM:618855"	HP:0012443	GeneToPhenotypicFeatureAssociation
JPH3	gene_phenotype_1000089	"hpo"	"ORPHA:98934"	HP:0012443	GeneToPhenotypicFeatureAssociation
EYA1	gene_phenotype_1000090	"hpo"	"OMIM:113650"	HP:0012443	GeneToPhenotypicFeatureAssociation
SIX1	gene_phenotype_1000091	"hpo"	"OMIM:113650"	HP:0012443	GeneToPhenotypicFeatureAssociation
LRPPRC	gene_phenotype_1000092	"hpo"	"ORPHA:70472"	HP:0012443	GeneToPhenotypicFeatureAssociation
KCNT2	gene_phenotype_1000093	"hpo"	"OMIM:617771"	HP:0012443	GeneToPhenotypicFeatureAssociation
VAMP2	gene_phenotype_1000094	"hpo"	"OMIM:618760"	HP:0012443	GeneToPhenotypicFeatureAssociation
IFT52	gene_phenotype_1000095	"hpo"	"OMIM:617102"	HP:0012443	GeneToPhenotypicFeatureAssociation
CNOT3	gene_phenotype_1000096	"hpo"	"OMIM:618672"	HP:0012443	GeneToPhenotypicFeatureAssociation
ATL1	gene_phenotype_1000097	"hpo"	"OMIM:182600"	HP:0012443	GeneToPhenotypicFeatureAssociation
KDM5B	gene_phenotype_1000098	"hpo"	"OMIM:618109"	HP:0012443	GeneToPhenotypicFeatureAssociation
GFER	gene_phenotype_1000099	"hpo"	"ORPHA:330054"	HP:0012443	GeneToPhenotypicFeatureAssociation
ERLIN2	gene_phenotype_1000100	"hpo"	"ORPHA:209951"	HP:0012443	GeneToPhenotypicFeatureAssociation
ERLIN2	gene_phenotype_1000101	"hpo"	"OMIM:611225"	HP:0012443	GeneToPhenotypicFeatureAssociation
PRPS1	gene_phenotype_1000102	"hpo"	"ORPHA:423479"	HP:0012443	GeneToPhenotypicFeatureAssociation
GABRB1	gene_phenotype_1000103	"hpo"	"OMIM:617153"	HP:0012443	GeneToPhenotypicFeatureAssociation
SH3PXD2B	gene_phenotype_1000104	"hpo"	"OMIM:249420"	HP:0012443	GeneToPhenotypicFeatureAssociation
IFT27	gene_phenotype_1000105	"hpo"	"OMIM:615996"	HP:0012443	GeneToPhenotypicFeatureAssociation
GLRX5	gene_phenotype_1000106	"hpo"	"OMIM:616859"	HP:0012443	GeneToPhenotypicFeatureAssociation
ZFR	gene_phenotype_1000107	"hpo"	"ORPHA:401840"	HP:0012443	GeneToPhenotypicFeatureAssociation
SLC25A10	gene_phenotype_1000108	"hpo"	"OMIM:618972"	HP:0012443	GeneToPhenotypicFeatureAssociation
PITX1	gene_phenotype_1000109	"hpo"	"OMIM:119800"	HP:0012443	GeneToPhenotypicFeatureAssociation
EXTL3	gene_phenotype_1000110	"hpo"	"ORPHA:508533"	HP:0012443	GeneToPhenotypicFeatureAssociation
YY1	gene_phenotype_1000111	"hpo"	"ORPHA:506358"	HP:0012443	GeneToPhenotypicFeatureAssociation
MAG	gene_phenotype_1000112	"hpo"	"OMIM:616680"	HP:0012443	GeneToPhenotypicFeatureAssociation
DNA2	gene_phenotype_1000113	"hpo"	"OMIM:620819"	HP:0012443	GeneToPhenotypicFeatureAssociation
MED25	gene_phenotype_1000114	"hpo"	"OMIM:616449"	HP:0012443	GeneToPhenotypicFeatureAssociation
RRAS2	gene_phenotype_1000115	"hpo"	"OMIM:618624"	HP:0012443	GeneToPhenotypicFeatureAssociation
H1-4	gene_phenotype_1000116	"hpo"	"OMIM:617537"	HP:0012443	GeneToPhenotypicFeatureAssociation
GLB1	gene_phenotype_1000117	"hpo"	"OMIM:230600"	HP:0012443	GeneToPhenotypicFeatureAssociation
GLB1	gene_phenotype_1000118	"hpo"	"OMIM:230650"	HP:0012443	GeneToPhenotypicFeatureAssociation
DNMT3A	gene_phenotype_1000119	"hpo"	"ORPHA:404443"	HP:0012443	GeneToPhenotypicFeatureAssociation
DNMT3A	gene_phenotype_1000120	"hpo"	"OMIM:615879"	HP:0012443	GeneToPhenotypicFeatureAssociation
H3-3A	gene_phenotype_1000121	"hpo"	"OMIM:619720"	HP:0012443	GeneToPhenotypicFeatureAssociation
KATNB1	gene_phenotype_1000122	"hpo"	"OMIM:616212"	HP:0012443	GeneToPhenotypicFeatureAssociation
SLC6A9	gene_phenotype_1000123	"hpo"	"OMIM:617301"	HP:0012443	GeneToPhenotypicFeatureAssociation
CTSF	gene_phenotype_1000124	"hpo"	"OMIM:615362"	HP:0012443	GeneToPhenotypicFeatureAssociation
CSGALNACT1	gene_phenotype_1000125	"hpo"	"OMIM:618870"	HP:0012443	GeneToPhenotypicFeatureAssociation
LIPT2	gene_phenotype_1000126	"hpo"	"OMIM:617668"	HP:0012443	GeneToPhenotypicFeatureAssociation
KMT5B	gene_phenotype_1000127	"hpo"	"OMIM:617788"	HP:0012443	GeneToPhenotypicFeatureAssociation
MAX	gene_phenotype_1000128	"hpo"	"OMIM:620712"	HP:0012443	GeneToPhenotypicFeatureAssociation
GON7	gene_phenotype_1000129	"hpo"	"OMIM:619603"	HP:0012443	GeneToPhenotypicFeatureAssociation
TRAPPC12	gene_phenotype_1000130	"hpo"	"OMIM:617669"	HP:0012443	GeneToPhenotypicFeatureAssociation
TRAPPC12	gene_phenotype_1000131	"hpo"	"ORPHA:500144"	HP:0012443	GeneToPhenotypicFeatureAssociation
NGLY1	gene_phenotype_1000132	"hpo"	"ORPHA:404454"	HP:0012443	GeneToPhenotypicFeatureAssociation
NOTCH2NLC	gene_phenotype_1000133	"hpo"	"OMIM:603472"	HP:0012443	GeneToPhenotypicFeatureAssociation
VPS37A	gene_phenotype_1000134	"hpo"	"ORPHA:319199"	HP:0012443	GeneToPhenotypicFeatureAssociation
ADGRG1	gene_phenotype_1000135	"hpo"	"OMIM:606854"	HP:0012443	GeneToPhenotypicFeatureAssociation
ADGRG1	gene_phenotype_1000136	"hpo"	"ORPHA:101070"	HP:0012443	GeneToPhenotypicFeatureAssociation
ATP11A	gene_phenotype_1000137	"hpo"	"OMIM:619851"	HP:0012443	GeneToPhenotypicFeatureAssociation
HNRNPK	gene_phenotype_1000138	"hpo"	"OMIM:616580"	HP:0012443	GeneToPhenotypicFeatureAssociation
CHST14	gene_phenotype_1000139	"hpo"	"ORPHA:2953"	HP:0012443	GeneToPhenotypicFeatureAssociation
CHST14	gene_phenotype_1000140	"hpo"	"OMIM:601776"	HP:0012443	GeneToPhenotypicFeatureAssociation
DSE	gene_phenotype_1000141	"hpo"	"ORPHA:2953"	HP:0012443	GeneToPhenotypicFeatureAssociation
XPR1	gene_phenotype_1000142	"hpo"	"ORPHA:1980"	HP:0012443	GeneToPhenotypicFeatureAssociation
PDGFRB	gene_phenotype_1000143	"hpo"	"ORPHA:1980"	HP:0012443	GeneToPhenotypicFeatureAssociation
SLC20A2	gene_phenotype_1000144	"hpo"	"ORPHA:1980"	HP:0012443	GeneToPhenotypicFeatureAssociation
JAM2	gene_phenotype_1000145	"hpo"	"ORPHA:1980"	HP:0012443	GeneToPhenotypicFeatureAssociation
CLCN4	gene_phenotype_1000146	"hpo"	"ORPHA:485350"	HP:0012443	GeneToPhenotypicFeatureAssociation
PUS3	gene_phenotype_1000147	"hpo"	"ORPHA:488627"	HP:0012443	GeneToPhenotypicFeatureAssociation
PUS3	gene_phenotype_1000148	"hpo"	"OMIM:617051"	HP:0012443	GeneToPhenotypicFeatureAssociation
ASXL1	gene_phenotype_1000149	"hpo"	"ORPHA:97297"	HP:0012443	GeneToPhenotypicFeatureAssociation
BMP4	gene_phenotype_1000150	"hpo"	"OMIM:607932"	HP:0012443	GeneToPhenotypicFeatureAssociation
KIDINS220	gene_phenotype_1000151	"hpo"	"OMIM:619501"	HP:0012443	GeneToPhenotypicFeatureAssociation
KIDINS220	gene_phenotype_1000152	"hpo"	"ORPHA:521390"	HP:0012443	GeneToPhenotypicFeatureAssociation
POLRMT	gene_phenotype_1000153	"hpo"	"OMIM:619743"	HP:0012443	GeneToPhenotypicFeatureAssociation
ZMIZ1	gene_phenotype_1000154	"hpo"	"OMIM:618659"	HP:0012443	GeneToPhenotypicFeatureAssociation
NDST1	gene_phenotype_1000155	"hpo"	"OMIM:616116"	HP:0012443	GeneToPhenotypicFeatureAssociation
GNB2	gene_phenotype_1000156	"hpo"	"OMIM:619503"	HP:0012443	GeneToPhenotypicFeatureAssociation
WBP4	gene_phenotype_1000157	"hpo"	"OMIM:620852"	HP:0012443	GeneToPhenotypicFeatureAssociation
PI4K2A	gene_phenotype_1000158	"hpo"	"OMIM:620732"	HP:0012443	GeneToPhenotypicFeatureAssociation
SETBP1	gene_phenotype_1000159	"hpo"	"OMIM:269150"	HP:0012443	GeneToPhenotypicFeatureAssociation
SETBP1	gene_phenotype_1000160	"hpo"	"ORPHA:798"	HP:0012443	GeneToPhenotypicFeatureAssociation
ACP5	gene_phenotype_1000161	"hpo"	"ORPHA:1855"	HP:0012443	GeneToPhenotypicFeatureAssociation
AP4B1	gene_phenotype_1000162	"hpo"	"OMIM:614066"	HP:0012443	GeneToPhenotypicFeatureAssociation
TBCE	gene_phenotype_1000163	"hpo"	"OMIM:241410"	HP:0012443	GeneToPhenotypicFeatureAssociation
TBCE	gene_phenotype_1000164	"hpo"	"ORPHA:2323"	HP:0012443	GeneToPhenotypicFeatureAssociation
MFSD2A	gene_phenotype_1000165	"hpo"	"OMIM:616486"	HP:0012443	GeneToPhenotypicFeatureAssociation
MFSD2A	gene_phenotype_1000166	"hpo"	"ORPHA:2512"	HP:0012443	GeneToPhenotypicFeatureAssociation
POGZ	gene_phenotype_1000167	"hpo"	"OMIM:616364"	HP:0012443	GeneToPhenotypicFeatureAssociation
CHD8	gene_phenotype_1000168	"hpo"	"OMIM:615032"	HP:0012443	GeneToPhenotypicFeatureAssociation
CDK10	gene_phenotype_1000169	"hpo"	"OMIM:617694"	HP:0012443	GeneToPhenotypicFeatureAssociation
OTUD6B	gene_phenotype_1000170	"hpo"	"OMIM:617452"	HP:0012443	GeneToPhenotypicFeatureAssociation
OTUD6B	gene_phenotype_1000171	"hpo"	"ORPHA:505237"	HP:0012443	GeneToPhenotypicFeatureAssociation
PAFAH1B1	gene_phenotype_1000172	"hpo"	"ORPHA:217385"	HP:0012443	GeneToPhenotypicFeatureAssociation
PAFAH1B1	gene_phenotype_1000173	"hpo"	"ORPHA:95232"	HP:0012443	GeneToPhenotypicFeatureAssociation
PAFAH1B1	gene_phenotype_1000174	"hpo"	"OMIM:607432"	HP:0012443	GeneToPhenotypicFeatureAssociation
YWHAE	gene_phenotype_1000175	"hpo"	"ORPHA:217385"	HP:0012443	GeneToPhenotypicFeatureAssociation
DHX9	gene_phenotype_1000176	"hpo"	"OMIM:620988"	HP:0012443	GeneToPhenotypicFeatureAssociation
TRIM71	gene_phenotype_1000177	"hpo"	"OMIM:618667"	HP:0012443	GeneToPhenotypicFeatureAssociation
HK1	gene_phenotype_1000178	"hpo"	"OMIM:618547"	HP:0012443	GeneToPhenotypicFeatureAssociation
PIGQ	gene_phenotype_1000179	"hpo"	"OMIM:618548"	HP:0012443	GeneToPhenotypicFeatureAssociation
PRKCZ	gene_phenotype_1000180	"hpo"	"ORPHA:1606"	HP:0012443	GeneToPhenotypicFeatureAssociation
GABRD	gene_phenotype_1000181	"hpo"	"ORPHA:1606"	HP:0012443	GeneToPhenotypicFeatureAssociation
SPEN	gene_phenotype_1000182	"hpo"	"ORPHA:1606"	HP:0012443	GeneToPhenotypicFeatureAssociation
MMP23B	gene_phenotype_1000183	"hpo"	"ORPHA:1606"	HP:0012443	GeneToPhenotypicFeatureAssociation
LUZP1	gene_phenotype_1000184	"hpo"	"ORPHA:1606"	HP:0012443	GeneToPhenotypicFeatureAssociation
PDPN	gene_phenotype_1000185	"hpo"	"ORPHA:1606"	HP:0012443	GeneToPhenotypicFeatureAssociation
UBE4B	gene_phenotype_1000186	"hpo"	"ORPHA:1606"	HP:0012443	GeneToPhenotypicFeatureAssociation
KCNAB2	gene_phenotype_1000187	"hpo"	"ORPHA:1606"	HP:0012443	GeneToPhenotypicFeatureAssociation
RERE	gene_phenotype_1000188	"hpo"	"ORPHA:1606"	HP:0012443	GeneToPhenotypicFeatureAssociation
RERE	gene_phenotype_1000189	"hpo"	"ORPHA:494344"	HP:0012443	GeneToPhenotypicFeatureAssociation
RERE	gene_phenotype_1000190	"hpo"	"OMIM:616975"	HP:0012443	GeneToPhenotypicFeatureAssociation
PRDM16	gene_phenotype_1000191	"hpo"	"ORPHA:1606"	HP:0012443	GeneToPhenotypicFeatureAssociation
CASZ1	gene_phenotype_1000192	"hpo"	"ORPHA:1606"	HP:0012443	GeneToPhenotypicFeatureAssociation
FBP1	gene_phenotype_1000193	"hpo"	"ORPHA:348"	HP:0012443	GeneToPhenotypicFeatureAssociation
PRNP	gene_phenotype_1000194	"hpo"	"ORPHA:157941"	HP:0012443	GeneToPhenotypicFeatureAssociation
UGDH	gene_phenotype_1000195	"hpo"	"OMIM:618792"	HP:0012443	GeneToPhenotypicFeatureAssociation
ATP1A1	gene_phenotype_1000196	"hpo"	"OMIM:618314"	HP:0012443	GeneToPhenotypicFeatureAssociation
TET3	gene_phenotype_1000197	"hpo"	"OMIM:618798"	HP:0012443	GeneToPhenotypicFeatureAssociation
APC2	gene_phenotype_1000198	"hpo"	"OMIM:618677"	HP:0012443	GeneToPhenotypicFeatureAssociation
APC2	gene_phenotype_1000199	"hpo"	"ORPHA:821"	HP:0012443	GeneToPhenotypicFeatureAssociation
MINPP1	gene_phenotype_1000200	"hpo"	"OMIM:619527"	HP:0012443	GeneToPhenotypicFeatureAssociation
FAT4	gene_phenotype_1000201	"hpo"	"ORPHA:314679"	HP:0012443	GeneToPhenotypicFeatureAssociation
DCHS1	gene_phenotype_1000202	"hpo"	"ORPHA:314679"	HP:0012443	GeneToPhenotypicFeatureAssociation
ARID1B	gene_phenotype_1000203	"hpo"	"ORPHA:251056"	HP:0012443	GeneToPhenotypicFeatureAssociation
TCF4	gene_phenotype_1000204	"hpo"	"OMIM:610954"	HP:0012443	GeneToPhenotypicFeatureAssociation
ZSWIM6	gene_phenotype_1000205	"hpo"	"OMIM:603671"	HP:0012443	GeneToPhenotypicFeatureAssociation
ZSWIM6	gene_phenotype_1000206	"hpo"	"ORPHA:1827"	HP:0012443	GeneToPhenotypicFeatureAssociation
FH	gene_phenotype_1000207	"hpo"	"OMIM:606812"	HP:0012443	GeneToPhenotypicFeatureAssociation
MEF2C	gene_phenotype_1000208	"hpo"	"ORPHA:228384"	HP:0012443	GeneToPhenotypicFeatureAssociation
MEF2C	gene_phenotype_1000209	"hpo"	"OMIM:613443"	HP:0012443	GeneToPhenotypicFeatureAssociation
NAXD	gene_phenotype_1000210	"hpo"	"OMIM:618321"	HP:0012443	GeneToPhenotypicFeatureAssociation
MAN2C1	gene_phenotype_1000211	"hpo"	"OMIM:619775"	HP:0012443	GeneToPhenotypicFeatureAssociation
ALG2	gene_phenotype_1000212	"hpo"	"OMIM:607906"	HP:0012443	GeneToPhenotypicFeatureAssociation
YARS1	gene_phenotype_1000213	"hpo"	"OMIM:619418"	HP:0012443	GeneToPhenotypicFeatureAssociation
CHD3	gene_phenotype_1000214	"hpo"	"OMIM:618205"	HP:0012443	GeneToPhenotypicFeatureAssociation
KANK1	gene_phenotype_1000215	"hpo"	"OMIM:612900"	HP:0012443	GeneToPhenotypicFeatureAssociation
GTF2H5	gene_phenotype_1000216	"hpo"	"ORPHA:33364"	HP:0012443	GeneToPhenotypicFeatureAssociation
CARS1	gene_phenotype_1000217	"hpo"	"ORPHA:33364"	HP:0012443	GeneToPhenotypicFeatureAssociation
RNF113A	gene_phenotype_1000218	"hpo"	"ORPHA:33364"	HP:0012443	GeneToPhenotypicFeatureAssociation
MPLKIP	gene_phenotype_1000219	"hpo"	"ORPHA:33364"	HP:0012443	GeneToPhenotypicFeatureAssociation
TARS1	gene_phenotype_1000220	"hpo"	"ORPHA:33364"	HP:0012443	GeneToPhenotypicFeatureAssociation
GTF2E2	gene_phenotype_1000221	"hpo"	"ORPHA:33364"	HP:0012443	GeneToPhenotypicFeatureAssociation
DPM1	gene_phenotype_1000222	"hpo"	"ORPHA:79322"	HP:0012443	GeneToPhenotypicFeatureAssociation
MPDU1	gene_phenotype_1000223	"hpo"	"ORPHA:79323"	HP:0012443	GeneToPhenotypicFeatureAssociation
MPDU1	gene_phenotype_1000224	"hpo"	"OMIM:609180"	HP:0012443	GeneToPhenotypicFeatureAssociation
ALG12	gene_phenotype_1000225	"hpo"	"ORPHA:79324"	HP:0012443	GeneToPhenotypicFeatureAssociation
ALG8	gene_phenotype_1000226	"hpo"	"ORPHA:79325"	HP:0012443	GeneToPhenotypicFeatureAssociation
SH2B1	gene_phenotype_1000227	"hpo"	"ORPHA:261197"	HP:0012443	GeneToPhenotypicFeatureAssociation
TRRAP	gene_phenotype_1000228	"hpo"	"OMIM:618454"	HP:0012443	GeneToPhenotypicFeatureAssociation
SLC25A1	gene_phenotype_1000229	"hpo"	"OMIM:615182"	HP:0012443	GeneToPhenotypicFeatureAssociation
IFT140	gene_phenotype_1000230	"hpo"	"OMIM:266920"	HP:0012443	GeneToPhenotypicFeatureAssociation
PSAT1	gene_phenotype_1000231	"hpo"	"OMIM:616038"	HP:0012443	GeneToPhenotypicFeatureAssociation
HTRA2	gene_phenotype_1000232	"hpo"	"OMIM:617248"	HP:0012443	GeneToPhenotypicFeatureAssociation
