~id,name:String,preferred_id:String,~label
GO:0004890,GABA-A Receptor Activity,molecular_function_id,MolecularActivity
GO:0022851,GABA-gated Chloride Ion Channel Activity,molecular_function_id,MolecularActivity
GO:0019003,GDP Binding,molecular_function_id,MolecularActivity
GO:0004382,GDP Phosphatase Activity,molecular_function_id,MolecularActivity
GO:0005092,GDP-dissociation Inhibitor Activity,molecular_function_id,MolecularActivity
GO:0034235,GPI Anchor Binding,molecular_function_id,MolecularActivity
GO:0005525,GTP Binding,molecular_function_id,MolecularActivity
GO:0005096,GTPase Activator Activity,molecular_function_id,MolecularActivity
GO:0003924,GTPase Activity,molecular_function_id,MolecularActivity
GO:0051020,GTPase Binding,molecular_function_id,MolecularActivity
GO:0005095,GTPase Inhibitor Activity,molecular_function_id,MolecularActivity
GO:0030695,GTPase Regulator Activity,molecular_function_id,MolecularActivity
GO:0030544,Hsp70 Protein Binding,molecular_function_id,MolecularActivity
GO:0051879,Hsp90 Protein Binding,molecular_function_id,MolecularActivity
GO:0070411,I-SMAD Binding,molecular_function_id,MolecularActivity
GO:0008432,JUN Kinase Binding,molecular_function_id,MolecularActivity
GO:0004706,JUN Kinase Kinase Kinase Activity,molecular_function_id,MolecularActivity
GO:1990380,K48-linked Deubiquitinase Activity,molecular_function_id,MolecularActivity
GO:0036435,K48-linked Polyubiquitin Modification-Dependent Protein Binding,molecular_function_id,MolecularActivity
GO:0061578,K63-linked Deubiquitinase Activity,molecular_function_id,MolecularActivity
GO:0070530,K63-linked Polyubiquitin Modification-Dependent Protein Binding,molecular_function_id,MolecularActivity
GO:0015180,L-alanine Transmembrane Transporter Activity,molecular_function_id,MolecularActivity
GO:0015179,L-amino Acid Transmembrane Transporter Activity,molecular_function_id,MolecularActivity
GO:0061459,L-arginine Transmembrane Transporter Activity,molecular_function_id,MolecularActivity
GO:0015183,L-aspartate Transmembrane Transporter Activity,molecular_function_id,MolecularActivity
GO:0005313,L-glutamate Transmembrane Transporter Activity,molecular_function_id,MolecularActivity
GO:0015186,L-glutamine Transmembrane Transporter Activity,molecular_function_id,MolecularActivity
GO:0015190,L-leucine Transmembrane Transporter Activity,molecular_function_id,MolecularActivity
GO:0015189,L-lysine Transmembrane Transporter Activity,molecular_function_id,MolecularActivity
GO:0015193,L-proline Transmembrane Transporter Activity,molecular_function_id,MolecularActivity
GO:0015194,L-serine Transmembrane Transporter Activity,molecular_function_id,MolecularActivity
GO:0050693,LBD Domain Binding,molecular_function_id,MolecularActivity
GO:0030275,LRR Domain Binding,molecular_function_id,MolecularActivity
GO:0004707,MAP Kinase Activity,molecular_function_id,MolecularActivity
GO:0004708,MAP Kinase Kinase Activity,molecular_function_id,MolecularActivity
GO:0004709,MAP Kinase Kinase Kinase Activity,molecular_function_id,MolecularActivity
GO:0033549,MAP Kinase Phosphatase Activity,molecular_function_id,MolecularActivity
GO:0033550,MAP Kinase Tyrosine Phosphatase Activity,molecular_function_id,MolecularActivity
GO:0017017,MAP Kinase Tyrosine/Serine/Threonine Phosphatase Activity,molecular_function_id,MolecularActivity
GO:0005078,MAP-kinase Scaffold Activity,molecular_function_id,MolecularActivity
GO:0042288,MHC Class I Protein Binding,molecular_function_id,MolecularActivity
GO:0032393,MHC Class I Receptor Activity,molecular_function_id,MolecularActivity
GO:0042289,MHC Class II Protein Binding,molecular_function_id,MolecularActivity
GO:0023026,MHC Class II Protein Complex Binding,molecular_function_id,MolecularActivity
GO:0032395,MHC Class II Receptor Activity,molecular_function_id,MolecularActivity
GO:0023029,MHC Class Ib Protein Binding,molecular_function_id,MolecularActivity
GO:0042287,MHC Protein Binding,molecular_function_id,MolecularActivity
GO:0032405,MutLalpha Complex Binding,molecular_function_id,MolecularActivity
GO:0032407,MutSalpha Complex Binding,molecular_function_id,MolecularActivity
GO:0004499,"N,N-dimethylaniline Monooxygenase Activity",molecular_function_id,MolecularActivity
GO:0001517,N-acetylglucosamine 6-O-sulfotransferase Activity,molecular_function_id,MolecularActivity
GO:0008080,N-acetyltransferase Activity,molecular_function_id,MolecularActivity
GO:0017040,N-acylsphingosine Amidohydrolase Activity,molecular_function_id,MolecularActivity
GO:0016410,N-acyltransferase Activity,molecular_function_id,MolecularActivity
GO:0008170,N-methyltransferase Activity,molecular_function_id,MolecularActivity
GO:1990247,N6-methyladenosine-containing RNA Binding,molecular_function_id,MolecularActivity
GO:0051287,NAD Binding,molecular_function_id,MolecularActivity
GO:0016174,NAD(P)H Oxidase H2O2-forming Activity,molecular_function_id,MolecularActivity
GO:0003950,NAD+ ADP-ribosyltransferase Activity,molecular_function_id,MolecularActivity
GO:0070403,NAD+ Binding,molecular_function_id,MolecularActivity
GO:0034979,NAD-dependent Protein Deacetylase Activity,molecular_function_id,MolecularActivity
GO:0004745,NAD-retinol Dehydrogenase Activity,molecular_function_id,MolecularActivity
GO:0050136,NADH Dehydrogenase (Quinone) Activity,molecular_function_id,MolecularActivity
GO:0008137,NADH Dehydrogenase (Ubiquinone) Activity,molecular_function_id,MolecularActivity
GO:0003954,NADH Dehydrogenase Activity,molecular_function_id,MolecularActivity
GO:0050661,NADP Binding,molecular_function_id,MolecularActivity
GO:0052650,NADP-retinol Dehydrogenase Activity,molecular_function_id,MolecularActivity
GO:0070402,NADPH Binding,molecular_function_id,MolecularActivity
GO:0019788,NEDD8 Transferase Activity,molecular_function_id,MolecularActivity
GO:0051059,NF-kappaB Binding,molecular_function_id,MolecularActivity
GO:0004972,NMDA Glutamate Receptor Activity,molecular_function_id,MolecularActivity
GO:0005112,Notch Binding,molecular_function_id,MolecularActivity
GO:0016413,O-acetyltransferase Activity,molecular_function_id,MolecularActivity
GO:0008374,O-acyltransferase Activity,molecular_function_id,MolecularActivity
GO:0008171,O-methyltransferase Activity,molecular_function_id,MolecularActivity
GO:0005388,P-type Calcium Transporter Activity,molecular_function_id,MolecularActivity
GO:0015662,P-type Ion Transporter Activity,molecular_function_id,MolecularActivity
GO:0008556,P-type Potassium Transmembrane Transporter Activity,molecular_function_id,MolecularActivity
GO:0008554,P-type Sodium Transporter Activity,molecular_function_id,MolecularActivity
GO:0005391,P-type Sodium:Potassium-Exchanging Transporter Activity,molecular_function_id,MolecularActivity
GO:0030165,PDZ Domain Binding,molecular_function_id,MolecularActivity
GO:0070412,R-SMAD Binding,molecular_function_id,MolecularActivity
GO:0050786,RAGE Receptor Binding,molecular_function_id,MolecularActivity
GO:0062105,RNA 2-O-methyltransferase Activity,molecular_function_id,MolecularActivity
GO:0000340,RNA 7-Methylguanosine Cap Binding,molecular_function_id,MolecularActivity
GO:0003723,RNA Binding,molecular_function_id,MolecularActivity
GO:0000339,RNA Cap Binding,molecular_function_id,MolecularActivity
GO:0004521,RNA Endonuclease Activity,molecular_function_id,MolecularActivity
GO:0016892,"RNA Endonuclease Activity, Producing 3-Phosphomonoesters",molecular_function_id,MolecularActivity
GO:0016891,"RNA Endonuclease Activity, Producing 5-Phosphomonoesters",molecular_function_id,MolecularActivity
GO:0004532,RNA Exonuclease Activity,molecular_function_id,MolecularActivity
GO:0016896,"RNA Exonuclease Activity, Producing 5-Phosphomonoesters",molecular_function_id,MolecularActivity
GO:0008173,RNA Methyltransferase Activity,molecular_function_id,MolecularActivity
GO:0004540,RNA Nuclease Activity,molecular_function_id,MolecularActivity
GO:0001054,RNA Polymerase I Activity,molecular_function_id,MolecularActivity
GO:0001164,RNA Polymerase I Core Promoter Sequence-Specific DNA Binding,molecular_function_id,MolecularActivity
GO:0001163,RNA Polymerase I Transcription Regulatory Region Sequence-Specific DNA Binding,molecular_function_id,MolecularActivity
GO:0099122,RNA Polymerase II C-terminal Domain Binding,molecular_function_id,MolecularActivity
GO:0008353,RNA Polymerase II CTD Heptapeptide Repeat Kinase Activity,molecular_function_id,MolecularActivity
GO:0008420,RNA Polymerase II CTD Heptapeptide Repeat Phosphatase Activity,molecular_function_id,MolecularActivity
GO:0001055,RNA Polymerase II Activity,molecular_function_id,MolecularActivity
GO:0000978,RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding,molecular_function_id,MolecularActivity
GO:0000993,RNA Polymerase II Complex Binding,molecular_function_id,MolecularActivity
GO:0000979,RNA Polymerase II Core Promoter Sequence-Specific DNA Binding,molecular_function_id,MolecularActivity
GO:0001091,RNA Polymerase II General Transcription Initiation Factor Binding,molecular_function_id,MolecularActivity
GO:0000977,RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,molecular_function_id,MolecularActivity
GO:0061629,RNA Polymerase II-specific DNA-binding Transcription Factor Binding,molecular_function_id,MolecularActivity
GO:0001056,RNA Polymerase III Activity,molecular_function_id,MolecularActivity
GO:0000992,RNA Polymerase III Cis-Regulatory Region Sequence-Specific DNA Binding,molecular_function_id,MolecularActivity
GO:0001006,RNA Polymerase III Type 3 Promoter Sequence-Specific DNA Binding,molecular_function_id,MolecularActivity
GO:0070063,RNA Polymerase Binding,molecular_function_id,MolecularActivity
GO:0043175,RNA Polymerase Core Enzyme Binding,molecular_function_id,MolecularActivity
GO:0035613,RNA Stem-Loop Binding,molecular_function_id,MolecularActivity
GO:0003964,RNA-directed DNA Polymerase Activity,molecular_function_id,MolecularActivity
GO:0048495,Roundabout Binding,molecular_function_id,MolecularActivity
GO:0008757,S-adenosylmethionine-dependent Methyltransferase Activity,molecular_function_id,MolecularActivity
GO:0008172,S-methyltransferase Activity,molecular_function_id,MolecularActivity
GO:0042169,SH2 Domain Binding,molecular_function_id,MolecularActivity
GO:0017124,SH3 Domain Binding,molecular_function_id,MolecularActivity
GO:0097677,STAT Family Protein Binding,molecular_function_id,MolecularActivity
GO:0032183,SUMO Binding,molecular_function_id,MolecularActivity
GO:0061665,SUMO Ligase Activity,molecular_function_id,MolecularActivity
GO:0019789,SUMO Transferase Activity,molecular_function_id,MolecularActivity
GO:0017025,TBP-class Protein Binding,molecular_function_id,MolecularActivity
GO:0030957,Tat Protein Binding,molecular_function_id,MolecularActivity
GO:0035325,Toll-like Receptor Binding,molecular_function_id,MolecularActivity
GO:0030619,U1 snRNA Binding,molecular_function_id,MolecularActivity
GO:0034511,U3 snoRNA Binding,molecular_function_id,MolecularActivity
GO:0030621,U4 snRNA Binding,molecular_function_id,MolecularActivity
GO:0017070,U6 snRNA Binding,molecular_function_id,MolecularActivity
GO:0045134,UDP Phosphatase Activity,molecular_function_id,MolecularActivity
GO:0008499,"UDP-galactose:beta-N-acetylglucosamine Beta-1,3-Galactosyltransferase Activity",molecular_function_id,MolecularActivity
GO:0035250,UDP-galactosyltransferase Activity,molecular_function_id,MolecularActivity
GO:0035251,UDP-glucosyltransferase Activity,molecular_function_id,MolecularActivity
GO:0008194,UDP-glycosyltransferase Activity,molecular_function_id,MolecularActivity
GO:0035252,UDP-xylosyltransferase Activity,molecular_function_id,MolecularActivity
GO:0050699,WW Domain Binding,molecular_function_id,MolecularActivity
GO:0042813,Wnt Receptor Activity,molecular_function_id,MolecularActivity
GO:0008467,[Heparan Sulfate]-Glucosamine 3-Sulfotransferase 1 Activity,molecular_function_id,MolecularActivity
GO:0003988,acetyl-CoA C-acyltransferase Activity,molecular_function_id,MolecularActivity
GO:0140033,Acetylation-Dependent Protein Binding,molecular_function_id,MolecularActivity
GO:0015464,Acetylcholine Receptor Activity,molecular_function_id,MolecularActivity
GO:0033130,Acetylcholine Receptor Binding,molecular_function_id,MolecularActivity
GO:0030550,Acetylcholine Receptor Inhibitor Activity,molecular_function_id,MolecularActivity
GO:0030548,Acetylcholine Receptor Regulator Activity,molecular_function_id,MolecularActivity
GO:0022848,Acetylcholine-Gated Monoatomic Cation-Selective Channel Activity,molecular_function_id,MolecularActivity
GO:0008376,Acetylgalactosaminyltransferase Activity,molecular_function_id,MolecularActivity
GO:0008375,Acetylglucosaminyltransferase Activity,molecular_function_id,MolecularActivity
GO:0010698,Acetyltransferase Activator Activity,molecular_function_id,MolecularActivity
GO:0016407,Acetyltransferase Activity,molecular_function_id,MolecularActivity
GO:0003993,Acid Phosphatase Activity,molecular_function_id,MolecularActivity
GO:0016881,Acid-Amino Acid Ligase Activity,molecular_function_id,MolecularActivity
GO:0016878,Acid-Thiol Ligase Activity,molecular_function_id,MolecularActivity
GO:0015172,Acidic Amino Acid Transmembrane Transporter Activity,molecular_function_id,MolecularActivity
GO:0003779,Actin Binding,molecular_function_id,MolecularActivity
GO:0003785,Actin Monomer Binding,molecular_function_id,MolecularActivity
GO:0042805,Actinin Binding,molecular_function_id,MolecularActivity
GO:0022853,Active Monoatomic Ion Transmembrane Transporter Activity,molecular_function_id,MolecularActivity
GO:0017002,Activin Receptor Activity,molecular_function_id,MolecularActivity
GO:0003995,acyl-CoA Dehydrogenase Activity,molecular_function_id,MolecularActivity
GO:0047617,acyl-CoA Hydrolase Activity,molecular_function_id,MolecularActivity
GO:0003997,acyl-CoA Oxidase Activity,molecular_function_id,MolecularActivity
GO:0016411,Acylglycerol O-acyltransferase Activity,molecular_function_id,MolecularActivity
GO:0047372,Acylglycerol Lipase Activity,molecular_function_id,MolecularActivity
GO:0016747,"Acyltransferase Activity, Transferring Groups Other Than Amino-Acyl Groups",molecular_function_id,MolecularActivity
GO:0000295,Adenine Nucleotide Transmembrane Transporter Activity,molecular_function_id,MolecularActivity
GO:0004000,Adenosine Deaminase Activity,molecular_function_id,MolecularActivity
GO:0030554,Adenyl Nucleotide Binding,molecular_function_id,MolecularActivity
GO:0032559,Adenyl Ribonucleotide Binding,molecular_function_id,MolecularActivity
GO:0008179,Adenylate Cyclase Binding,molecular_function_id,MolecularActivity
GO:0001640,Adenylate Cyclase Inhibiting G Protein-Coupled Glutamate Receptor Activity,molecular_function_id,MolecularActivity
GO:0010854,Adenylate Cyclase Regulator Activity,molecular_function_id,MolecularActivity
GO:0004017,Adenylate Kinase Activity,molecular_function_id,MolecularActivity
GO:0070566,Adenylyltransferase Activity,molecular_function_id,MolecularActivity
GO:0031690,Adrenergic Receptor Binding,molecular_function_id,MolecularActivity
GO:0022858,Alanine Transmembrane Transporter Activity,molecular_function_id,MolecularActivity
GO:0004022,Alcohol Dehydrogenase (NAD+) Activity,molecular_function_id,MolecularActivity
GO:0008106,Alcohol Dehydrogenase (NADP+) Activity,molecular_function_id,MolecularActivity
GO:0018455,Alcohol Dehydrogenase [NAD(P)+] Activity,molecular_function_id,MolecularActivity
GO:0004024,"Alcohol Dehydrogenase Activity, Zinc-Dependent",molecular_function_id,MolecularActivity
GO:0004029,Aldehyde Dehydrogenase (NAD+) Activity,molecular_function_id,MolecularActivity
GO:0004030,Aldehyde Dehydrogenase [NAD(P)+] Activity,molecular_function_id,MolecularActivity
GO:0016832,Aldehyde-Lyase Activity,molecular_function_id,MolecularActivity
GO:0004032,alditol:NADP+ 1-Oxidoreductase Activity,molecular_function_id,MolecularActivity
GO:0004033,Aldo-Keto Reductase (NADP) Activity,molecular_function_id,MolecularActivity
GO:0031420,Alkali Metal Ion Binding,molecular_function_id,MolecularActivity
GO:0004035,Alkaline Phosphatase Activity,molecular_function_id,MolecularActivity
GO:0046920,Alpha-(1->3)-Fucosyltransferase Activity,molecular_function_id,MolecularActivity
GO:0001665,"alpha-N-acetylgalactosaminide Alpha-2,6-Sialyltransferase Activity",molecular_function_id,MolecularActivity
GO:0003828,"alpha-N-acetylneuraminate Alpha-2,8-Sialyltransferase Activity",molecular_function_id,MolecularActivity
GO:0051393,Alpha-Actinin Binding,molecular_function_id,MolecularActivity
GO:0090599,Alpha-Glucosidase Activity,molecular_function_id,MolecularActivity
GO:0004559,Alpha-Mannosidase Activity,molecular_function_id,MolecularActivity
GO:0043014,Alpha-Tubulin Binding,molecular_function_id,MolecularActivity
GO:0016597,Amino Acid Binding,molecular_function_id,MolecularActivity
GO:0015171,Amino Acid Transmembrane Transporter Activity,molecular_function_id,MolecularActivity
GO:0005416,Amino Acid:Monoatomic Cation Symporter Activity,molecular_function_id,MolecularActivity
GO:0005280,Amino Acid:Proton Symporter Activity,molecular_function_id,MolecularActivity
GO:0005283,Amino Acid:Sodium Symporter Activity,molecular_function_id,MolecularActivity
GO:0004812,aminoacyl-tRNA Ligase Activity,molecular_function_id,MolecularActivity
GO:0004177,Aminopeptidase Activity,molecular_function_id,MolecularActivity
GO:0015247,Aminophospholipid Flippase Activity,molecular_function_id,MolecularActivity
GO:0008519,Ammonium Transmembrane Transporter Activity,molecular_function_id,MolecularActivity
GO:0001540,Amyloid-Beta Binding,molecular_function_id,MolecularActivity
GO:0047023,Androsterone Dehydrogenase Activity,molecular_function_id,MolecularActivity
GO:0030506,Ankyrin Binding,molecular_function_id,MolecularActivity
GO:0140666,Annealing Activity,molecular_function_id,MolecularActivity
GO:0015297,Antiporter Activity,molecular_function_id,MolecularActivity
GO:0034190,Apolipoprotein Receptor Binding,molecular_function_id,MolecularActivity
GO:0047676,arachidonate-CoA Ligase Activity,molecular_function_id,MolecularActivity
GO:0050544,Arachidonic Acid Binding,molecular_function_id,MolecularActivity
GO:0008392,Arachidonic Acid Epoxygenase Activity,molecular_function_id,MolecularActivity
GO:0008391,Arachidonic Acid Monooxygenase Activity,molecular_function_id,MolecularActivity
GO:0016273,Arginine N-methyltransferase Activity,molecular_function_id,MolecularActivity
GO:0034618,Arginine Binding,molecular_function_id,MolecularActivity
GO:0070016,Armadillo Repeat Domain Binding,molecular_function_id,MolecularActivity
GO:0015173,Aromatic Amino Acid Transmembrane Transporter Activity,molecular_function_id,MolecularActivity
GO:0017162,Aryl Hydrocarbon Receptor Binding,molecular_function_id,MolecularActivity
GO:0004062,Aryl Sulfotransferase Activity,molecular_function_id,MolecularActivity
GO:0004064,Arylesterase Activity,molecular_function_id,MolecularActivity
GO:0004065,Arylsulfatase Activity,molecular_function_id,MolecularActivity
GO:0042500,"Aspartic Endopeptidase Activity, Intramembrane Cleaving",molecular_function_id,MolecularActivity
GO:0004190,Aspartic-Type Endopeptidase Activity,molecular_function_id,MolecularActivity
GO:0019828,Aspartic-Type Endopeptidase Inhibitor Activity,molecular_function_id,MolecularActivity
GO:0070001,Aspartic-Type Peptidase Activity,molecular_function_id,MolecularActivity
GO:0008046,Axon Guidance Receptor Activity,molecular_function_id,MolecularActivity
GO:0043425,bHLH Transcription Factor Binding,molecular_function_id,MolecularActivity
GO:0001099,Basal RNA Polymerase II Transcription Machinery Binding,molecular_function_id,MolecularActivity
GO:0015174,Basic Amino Acid Transmembrane Transporter Activity,molecular_function_id,MolecularActivity
GO:0008503,Benzodiazepine Receptor Activity,molecular_function_id,MolecularActivity
GO:0048531,"Beta-1,3-Galactosyltransferase Activity",molecular_function_id,MolecularActivity
GO:0003836,"Beta-Galactoside (CMP) Alpha-2,3-Sialyltransferase Activity",molecular_function_id,MolecularActivity
GO:0008422,Beta-Glucosidase Activity,molecular_function_id,MolecularActivity
GO:0048487,Beta-Tubulin Binding,molecular_function_id,MolecularActivity
GO:0015106,Bicarbonate Transmembrane Transporter Activity,molecular_function_id,MolecularActivity
GO:0032052,Bile Acid Binding,molecular_function_id,MolecularActivity
GO:0008508,Bile Acid:Sodium Symporter Activity,molecular_function_id,MolecularActivity
