~id,name:String,preferred_id:String,~label
GO:0048193,Golgi Vesicle Transport,biological_process_id,BiologicalProcess
GO:0003164,His-Purkinje System Development,biological_process_id,BiologicalProcess
GO:0007249,I-kappaB kinase/NF-kappaB Signaling,biological_process_id,BiologicalProcess
GO:0007252,I-kappaB Phosphorylation,biological_process_id,BiologicalProcess
GO:0006188,IMP Biosynthetic Process,biological_process_id,BiologicalProcess
GO:0046040,IMP Metabolic Process,biological_process_id,BiologicalProcess
GO:0036498,IRE1-mediated Unfolded Protein Response,biological_process_id,BiologicalProcess
GO:0032020,ISG15-protein Conjugation,biological_process_id,BiologicalProcess
GO:0007254,JNK Cascade,biological_process_id,BiologicalProcess
GO:0015808,L-alanine Transport,biological_process_id,BiologicalProcess
GO:1902475,L-alpha-amino Acid Transmembrane Transport,biological_process_id,BiologicalProcess
GO:0015807,L-amino Acid Transport,biological_process_id,BiologicalProcess
GO:1903826,L-arginine Transmembrane Transport,biological_process_id,BiologicalProcess
GO:0019852,L-ascorbic Acid Metabolic Process,biological_process_id,BiologicalProcess
GO:0140009,L-aspartate Import Across Plasma Membrane,biological_process_id,BiologicalProcess
GO:0070778,L-aspartate Transmembrane Transport,biological_process_id,BiologicalProcess
GO:0042355,L-fucose Catabolic Process,biological_process_id,BiologicalProcess
GO:0042354,L-fucose Metabolic Process,biological_process_id,BiologicalProcess
GO:0051938,L-glutamate Import,biological_process_id,BiologicalProcess
GO:0015813,L-glutamate Transmembrane Transport,biological_process_id,BiologicalProcess
GO:0071267,L-methionine Salvage,biological_process_id,BiologicalProcess
GO:1903352,L-ornithine Transmembrane Transport,biological_process_id,BiologicalProcess
GO:0006559,L-phenylalanine Catabolic Process,biological_process_id,BiologicalProcess
GO:0006558,L-phenylalanine Metabolic Process,biological_process_id,BiologicalProcess
GO:0006563,L-serine Metabolic Process,biological_process_id,BiologicalProcess
GO:0000165,MAPK Cascade,biological_process_id,BiologicalProcess
GO:0002399,MHC Class II Protein Complex Assembly,biological_process_id,BiologicalProcess
GO:0002755,MyD88-dependent Toll-Like Receptor Signaling Pathway,biological_process_id,BiologicalProcess
GO:0002756,MyD88-independent Toll-Like Receptor Signaling Pathway,biological_process_id,BiologicalProcess
GO:0006044,N-acetylglucosamine Metabolic Process,biological_process_id,BiologicalProcess
GO:0019262,N-acetylneuraminate Catabolic Process,biological_process_id,BiologicalProcess
GO:0006054,N-acetylneuraminate Metabolic Process,biological_process_id,BiologicalProcess
GO:0070292,N-acylphosphatidylethanolamine Metabolic Process,biological_process_id,BiologicalProcess
GO:0006491,N-glycan Processing,biological_process_id,BiologicalProcess
GO:0017196,N-terminal Peptidyl-Methionine Acetylation,biological_process_id,BiologicalProcess
GO:0006474,N-terminal Protein Amino Acid Acetylation,biological_process_id,BiologicalProcess
GO:0031365,N-terminal Protein Amino Acid Modification,biological_process_id,BiologicalProcess
GO:0034356,NAD Biosynthesis Via Nicotinamide Riboside Salvage Pathway,biological_process_id,BiologicalProcess
GO:0009435,NAD Biosynthetic Process,biological_process_id,BiologicalProcess
GO:0019674,NAD Metabolic Process,biological_process_id,BiologicalProcess
GO:0010257,NADH Dehydrogenase Complex Assembly,biological_process_id,BiologicalProcess
GO:0006734,NADH Metabolic Process,biological_process_id,BiologicalProcess
GO:0006739,NADP Metabolic Process,biological_process_id,BiologicalProcess
GO:0006740,NADPH Regeneration,biological_process_id,BiologicalProcess
GO:0038061,NIK/NF-kappaB Signaling,biological_process_id,BiologicalProcess
GO:0006607,NLS-bearing Protein Import Into Nucleus,biological_process_id,BiologicalProcess
GO:0007220,Notch Receptor Processing,biological_process_id,BiologicalProcess
GO:0061314,Notch Signaling Involved In Heart Development,biological_process_id,BiologicalProcess
GO:0007219,Notch Signaling Pathway,biological_process_id,BiologicalProcess
GO:0016266,O-glycan Processing,biological_process_id,BiologicalProcess
GO:0033962,P-body Assembly,biological_process_id,BiologicalProcess
GO:0036499,PERK-mediated Unfolded Protein Response,biological_process_id,BiologicalProcess
GO:0030578,PML Body Organization,biological_process_id,BiologicalProcess
GO:0062176,R-loop Processing,biological_process_id,BiologicalProcess
GO:0039529,RIG-I Signaling Pathway,biological_process_id,BiologicalProcess
GO:0070922,RISC Complex Assembly,biological_process_id,BiologicalProcess
GO:0031123,RNA 3-End Processing,biological_process_id,BiologicalProcess
GO:0032774,RNA Biosynthetic Process,biological_process_id,BiologicalProcess
GO:0036260,RNA Capping,biological_process_id,BiologicalProcess
GO:0006401,RNA Catabolic Process,biological_process_id,BiologicalProcess
GO:0110154,RNA Decapping,biological_process_id,BiologicalProcess
GO:0050779,RNA Destabilization,biological_process_id,BiologicalProcess
GO:0006405,RNA Export From Nucleus,biological_process_id,BiologicalProcess
GO:0016070,RNA Metabolic Process,biological_process_id,BiologicalProcess
GO:0001510,RNA Methylation,biological_process_id,BiologicalProcess
GO:0009451,RNA Modification,biological_process_id,BiologicalProcess
GO:0090501,RNA Phosphodiester Bond Hydrolysis,biological_process_id,BiologicalProcess
GO:0090502,"RNA Phosphodiester Bond Hydrolysis, Endonucleolytic",biological_process_id,BiologicalProcess
GO:0043631,RNA Polyadenylation,biological_process_id,BiologicalProcess
GO:0051123,RNA Polymerase II Preinitiation Complex Assembly,biological_process_id,BiologicalProcess
GO:0006396,RNA Processing,biological_process_id,BiologicalProcess
GO:0010501,RNA Secondary Structure Unwinding,biological_process_id,BiologicalProcess
GO:0008380,RNA Splicing,biological_process_id,BiologicalProcess
GO:0000394,"RNA Splicing, Via Endonucleolytic Cleavage And Ligation",biological_process_id,BiologicalProcess
GO:0000375,"RNA Splicing, Via Transesterification Reactions",biological_process_id,BiologicalProcess
GO:0000377,"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile",biological_process_id,BiologicalProcess
GO:0043489,RNA Stabilization,biological_process_id,BiologicalProcess
GO:0050658,RNA Transport,biological_process_id,BiologicalProcess
GO:0031047,RNA-mediated Gene Silencing,biological_process_id,BiologicalProcess
GO:0006278,RNA-templated DNA Biosynthetic Process,biological_process_id,BiologicalProcess
GO:0016601,Rac Protein Signal Transduction,biological_process_id,BiologicalProcess
GO:0032486,Rap Protein Signal Transduction,biological_process_id,BiologicalProcess
GO:0007265,Ras Protein Signal Transduction,biological_process_id,BiologicalProcess
GO:0007266,Rho Protein Signal Transduction,biological_process_id,BiologicalProcess
GO:0086015,SA Node Cell Action Potential,biological_process_id,BiologicalProcess
GO:0031146,SCF-dependent Proteasomal Ubiquitin-Dependent Protein Catabolic Process,biological_process_id,BiologicalProcess
GO:0007183,SMAD Protein Complex Assembly,biological_process_id,BiologicalProcess
GO:0060395,SMAD Protein Signal Transduction,biological_process_id,BiologicalProcess
GO:0035493,SNARE Complex Assembly,biological_process_id,BiologicalProcess
GO:0032933,SREBP Signaling Pathway,biological_process_id,BiologicalProcess
GO:0006614,SRP-dependent Cotranslational Protein Targeting To Membrane,biological_process_id,BiologicalProcess
GO:0014044,Schwann Cell Development,biological_process_id,BiologicalProcess
GO:0042110,T Cell Activation,biological_process_id,BiologicalProcess
GO:0002286,T Cell Activation Involved In Immune Response,biological_process_id,BiologicalProcess
GO:0070231,T Cell Apoptotic Process,biological_process_id,BiologicalProcess
GO:0010818,T Cell Chemotaxis,biological_process_id,BiologicalProcess
GO:0030217,T Cell Differentiation,biological_process_id,BiologicalProcess
GO:0033077,T Cell Differentiation In Thymus,biological_process_id,BiologicalProcess
GO:0043029,T Cell Homeostasis,biological_process_id,BiologicalProcess
GO:0001913,T Cell Mediated Cytotoxicity,biological_process_id,BiologicalProcess
GO:0002456,T Cell Mediated Immunity,biological_process_id,BiologicalProcess
GO:0072678,T Cell Migration,biological_process_id,BiologicalProcess
GO:0042098,T Cell Proliferation,biological_process_id,BiologicalProcess
GO:0050852,T Cell Receptor Signaling Pathway,biological_process_id,BiologicalProcess
GO:0045063,T-helper 1 Cell Differentiation,biological_process_id,BiologicalProcess
GO:0042088,T-helper 1 Type Immune Response,biological_process_id,BiologicalProcess
GO:0072539,T-helper 17 Cell Differentiation,biological_process_id,BiologicalProcess
GO:0072540,T-helper 17 Cell Lineage Commitment,biological_process_id,BiologicalProcess
GO:0045064,T-helper 2 Cell Differentiation,biological_process_id,BiologicalProcess
GO:0042093,T-helper Cell Differentiation,biological_process_id,BiologicalProcess
GO:0002295,T-helper Cell Lineage Commitment,biological_process_id,BiologicalProcess
GO:0031929,TOR Signaling,biological_process_id,BiologicalProcess
GO:0038202,TORC1 Signaling,biological_process_id,BiologicalProcess
GO:0038203,TORC2 Signaling,biological_process_id,BiologicalProcess
GO:0036462,TRAIL-activated Apoptotic Signaling Pathway,biological_process_id,BiologicalProcess
GO:0035666,TRIF-dependent Toll-Like Receptor Signaling Pathway,biological_process_id,BiologicalProcess
GO:1903241,U2-type Prespliceosome Assembly,biological_process_id,BiologicalProcess
GO:0034475,U4 snRNA 3-End Processing,biological_process_id,BiologicalProcess
GO:0006048,UDP-N-acetylglucosamine Biosynthetic Process,biological_process_id,BiologicalProcess
GO:0006047,UDP-N-acetylglucosamine Metabolic Process,biological_process_id,BiologicalProcess
GO:0009650,UV Protection,biological_process_id,BiologicalProcess
GO:0070914,UV-damage Excision Repair,biological_process_id,BiologicalProcess
GO:0033151,V(D)J Recombination,biological_process_id,BiologicalProcess
GO:0016055,Wnt Signaling Pathway,biological_process_id,BiologicalProcess
GO:1904953,Wnt Signaling Pathway Involved In Midbrain Dopaminergic Neuron Differentiation,biological_process_id,BiologicalProcess
GO:0060071,"Wnt Signaling Pathway, Planar Cell Polarity Pathway",biological_process_id,BiologicalProcess
GO:0044571,[2Fe-2S] Cluster Assembly,biological_process_id,BiologicalProcess
GO:0006085,acetyl-CoA Biosynthetic Process,biological_process_id,BiologicalProcess
GO:0006086,acetyl-CoA Biosynthetic Process From Pyruvate,biological_process_id,BiologicalProcess
GO:0006084,acetyl-CoA Metabolic Process,biological_process_id,BiologicalProcess
GO:0095500,Acetylcholine Receptor Signaling Pathway,biological_process_id,BiologicalProcess
GO:0046717,Acid Secretion,biological_process_id,BiologicalProcess
GO:0015800,Acidic Amino Acid Transport,biological_process_id,BiologicalProcess
GO:0051764,Actin Crosslink Formation,biological_process_id,BiologicalProcess
GO:0031532,Actin Cytoskeleton Reorganization,biological_process_id,BiologicalProcess
GO:0051017,Actin Filament Bundle Assembly,biological_process_id,BiologicalProcess
GO:0061572,Actin Filament Bundle Organization,biological_process_id,BiologicalProcess
GO:0051693,Actin Filament Capping,biological_process_id,BiologicalProcess
GO:0030042,Actin Filament Depolymerization,biological_process_id,BiologicalProcess
GO:0051639,Actin Filament Network Formation,biological_process_id,BiologicalProcess
GO:0007015,Actin Filament Organization,biological_process_id,BiologicalProcess
GO:0030041,Actin Filament Polymerization,biological_process_id,BiologicalProcess
GO:0090527,Actin Filament Reorganization,biological_process_id,BiologicalProcess
GO:0099515,Actin Filament-Based Transport,biological_process_id,BiologicalProcess
GO:0045010,Actin Nucleation,biological_process_id,BiologicalProcess
GO:0008154,Actin Polymerization Or Depolymerization,biological_process_id,BiologicalProcess
GO:0070252,Actin-Mediated Cell Contraction,biological_process_id,BiologicalProcess
GO:0033275,Actin-Myosin Filament Sliding,biological_process_id,BiologicalProcess
GO:0001508,Action Potential,biological_process_id,BiologicalProcess
GO:0090630,Activation Of GTPase Activity,biological_process_id,BiologicalProcess
GO:0007250,Activation Of NF-kappaB-inducing Kinase Activity,biological_process_id,BiologicalProcess
GO:0007190,Activation Of Adenylate Cyclase Activity,biological_process_id,BiologicalProcess
GO:0097202,Activation Of Cysteine-Type Endopeptidase Activity,biological_process_id,BiologicalProcess
GO:0006919,Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process,biological_process_id,BiologicalProcess
GO:0008635,Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process By Cytochrome C,biological_process_id,BiologicalProcess
GO:0007202,Activation Of Phospholipase C Activity,biological_process_id,BiologicalProcess
GO:0032148,Activation Of Protein Kinase B Activity,biological_process_id,BiologicalProcess
GO:0032147,Activation Of Protein Kinase Activity,biological_process_id,BiologicalProcess
GO:0007171,Activation Of Transmembrane Receptor Protein Tyrosine Kinase Activity,biological_process_id,BiologicalProcess
GO:0032924,Activin Receptor Signaling Pathway,biological_process_id,BiologicalProcess
GO:0031032,Actomyosin Structure Organization,biological_process_id,BiologicalProcess
GO:0002526,Acute Inflammatory Response,biological_process_id,BiologicalProcess
GO:0006953,Acute-Phase Response,biological_process_id,BiologicalProcess
GO:0071616,acyl-CoA Biosynthetic Process,biological_process_id,BiologicalProcess
GO:0006637,acyl-CoA Metabolic Process,biological_process_id,BiologicalProcess
GO:0046463,Acylglycerol Biosynthetic Process,biological_process_id,BiologicalProcess
GO:0046464,Acylglycerol Catabolic Process,biological_process_id,BiologicalProcess
GO:0055090,Acylglycerol Homeostasis,biological_process_id,BiologicalProcess
GO:0006639,Acylglycerol Metabolic Process,biological_process_id,BiologicalProcess
GO:0002460,Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains,biological_process_id,BiologicalProcess
GO:0051503,Adenine Nucleotide Transport,biological_process_id,BiologicalProcess
GO:0046085,Adenosine Metabolic Process,biological_process_id,BiologicalProcess
GO:0006382,Adenosine To Inosine Editing,biological_process_id,BiologicalProcess
GO:0007189,Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway,biological_process_id,BiologicalProcess
GO:0071880,Adenylate Cyclase-Activating Adrenergic Receptor Signaling Pathway,biological_process_id,BiologicalProcess
GO:0007191,Adenylate Cyclase-Activating Dopamine Receptor Signaling Pathway,biological_process_id,BiologicalProcess
GO:0007197,Adenylate Cyclase-Inhibiting G Protein-Coupled Acetylcholine Receptor Signaling Pathway,biological_process_id,BiologicalProcess
GO:0007193,Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway,biological_process_id,BiologicalProcess
GO:0007198,Adenylate Cyclase-Inhibiting Serotonin Receptor Signaling Pathway,biological_process_id,BiologicalProcess
GO:0007188,Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway,biological_process_id,BiologicalProcess
GO:0034333,Adherens Junction Assembly,biological_process_id,BiologicalProcess
GO:0034334,Adherens Junction Maintenance,biological_process_id,BiologicalProcess
GO:0034332,Adherens Junction Organization,biological_process_id,BiologicalProcess
GO:0033211,Adiponectin-Activated Signaling Pathway,biological_process_id,BiologicalProcess
GO:0060612,Adipose Tissue Development,biological_process_id,BiologicalProcess
GO:0030325,Adrenal Gland Development,biological_process_id,BiologicalProcess
GO:0071875,Adrenergic Receptor Signaling Pathway,biological_process_id,BiologicalProcess
GO:0008343,Adult Feeding Behavior,biological_process_id,BiologicalProcess
GO:0007512,Adult Heart Development,biological_process_id,BiologicalProcess
GO:0008344,Adult Locomotory Behavior,biological_process_id,BiologicalProcess
GO:0019646,Aerobic Electron Transport Chain,biological_process_id,BiologicalProcess
GO:0009060,Aerobic Respiration,biological_process_id,BiologicalProcess
GO:0035973,Aggrephagy,biological_process_id,BiologicalProcess
GO:0032328,Alanine Transport,biological_process_id,BiologicalProcess
GO:0046164,Alcohol Catabolic Process,biological_process_id,BiologicalProcess
GO:0046184,Aldehyde Biosynthetic Process,biological_process_id,BiologicalProcess
GO:0046185,Aldehyde Catabolic Process,biological_process_id,BiologicalProcess
GO:0019400,Alditol Metabolic Process,biological_process_id,BiologicalProcess
GO:1901607,Alpha-Amino Acid Biosynthetic Process,biological_process_id,BiologicalProcess
GO:1901606,Alpha-Amino Acid Catabolic Process,biological_process_id,BiologicalProcess
GO:1901605,Alpha-Amino Acid Metabolic Process,biological_process_id,BiologicalProcess
GO:0046631,Alpha-Beta T Cell Activation,biological_process_id,BiologicalProcess
GO:0036109,Alpha-Linolenic Acid Metabolic Process,biological_process_id,BiologicalProcess
GO:0000380,"Alternative mRNA Splicing, Via Spliceosome",biological_process_id,BiologicalProcess
GO:0001667,Ameboidal-Type Cell Migration,biological_process_id,BiologicalProcess
GO:0043604,Amide Biosynthetic Process,biological_process_id,BiologicalProcess
GO:0042886,Amide Transport,biological_process_id,BiologicalProcess
GO:0009308,Amine Metabolic Process,biological_process_id,BiologicalProcess
GO:0015837,Amine Transport,biological_process_id,BiologicalProcess
GO:0009063,Amino Acid Catabolic Process,biological_process_id,BiologicalProcess
GO:0089718,Amino Acid Import Across Plasma Membrane,biological_process_id,BiologicalProcess
GO:0003333,Amino Acid Transmembrane Transport,biological_process_id,BiologicalProcess
GO:0006865,Amino Acid Transport,biological_process_id,BiologicalProcess
GO:0046349,Amino Sugar Biosynthetic Process,biological_process_id,BiologicalProcess
GO:0046348,Amino Sugar Catabolic Process,biological_process_id,BiologicalProcess
GO:0006040,Amino Sugar Metabolic Process,biological_process_id,BiologicalProcess
GO:0006577,Amino-Acid Betaine Metabolic Process,biological_process_id,BiologicalProcess
GO:0015838,Amino-Acid Betaine Transport,biological_process_id,BiologicalProcess
GO:0006023,Aminoglycan Biosynthetic Process,biological_process_id,BiologicalProcess
GO:0006026,Aminoglycan Catabolic Process,biological_process_id,BiologicalProcess
GO:0006022,Aminoglycan Metabolic Process,biological_process_id,BiologicalProcess
GO:0015917,Aminophospholipid Transport,biological_process_id,BiologicalProcess
GO:0097272,Ammonium Homeostasis,biological_process_id,BiologicalProcess
GO:0072488,Ammonium Transmembrane Transport,biological_process_id,BiologicalProcess
GO:0097647,Amylin Receptor Signaling Pathway,biological_process_id,BiologicalProcess
GO:1990000,Amyloid Fibril Formation,biological_process_id,BiologicalProcess
GO:0042987,Amyloid Precursor Protein Catabolic Process,biological_process_id,BiologicalProcess
GO:0042982,Amyloid Precursor Protein Metabolic Process,biological_process_id,BiologicalProcess
GO:0034205,Amyloid-Beta Formation,biological_process_id,BiologicalProcess
