R-HSA-9687136	"Aberrant Regulation Of Mitotic Exit In Cancer Due To RB1 Defects"	"R-HSA-9687136"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-167242	"Abortive Elongation Of HIV-1 Transcript In Absence Of Tat"	"R-HSA-167242"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-264642	"Acetylcholine Neurotransmitter Release Cycle"	"R-HSA-264642"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-181431	"Acetylcholine Binding And Downstream Events"	"R-HSA-181431"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-9667769	"Acetylcholine Inhibits Contraction Of Outer Hair Cells"	"R-HSA-9667769"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-399997	"Acetylcholine Regulates Insulin Secretion"	"R-HSA-399997"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-1300645	"Acrosome Reaction And Sperm:Oocyte Membrane Binding"	"R-HSA-1300645"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-2122948	"Activated NOTCH1 Transmits Signal To Nucleus"	"R-HSA-2122948"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-9032845	"Activated NTRK2 Signals Thru CDK5"	"R-HSA-9032845"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-9028731	"Activated NTRK2 Signals Thru FRS2 And FRS3"	"R-HSA-9028731"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-9032500	"Activated NTRK2 Signals Thru FYN"	"R-HSA-9032500"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-9028335	"Activated NTRK2 Signals Thru PI3K"	"R-HSA-9028335"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-9026519	"Activated NTRK2 Signals Thru RAS"	"R-HSA-9026519"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-9603381	"Activated NTRK3 Signals Thru PI3K"	"R-HSA-9603381"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-9034864	"Activated NTRK3 Signals Thru RAS"	"R-HSA-9034864"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-5625886	"Activated PKN1 Stimulates Transcription Of Androgen Receptor Regulated KLK2 And KLK3"	"R-HSA-5625886"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-2033519	"Activated Point Mutants Of FGFR2"	"R-HSA-2033519"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-9619483	"Activation Of AMPK Downstream Of NMDARs"	"R-HSA-9619483"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-176814	"Activation Of APC/C And APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins"	"R-HSA-176814"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-176187	"Activation Of ATR In Response To Replication Stress"	"R-HSA-176187"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-111447	"Activation Of BAD And Translocation To Mitochondria"	"R-HSA-111447"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-114452	"Activation Of BH3-only Proteins"	"R-HSA-114452"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-174577	"Activation Of C3 And C5"	"R-HSA-174577"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-451308	"Activation Of Ca-permeable Kainate Receptor"	"R-HSA-451308"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-1296041	"Activation Of G Protein Gated Potassium Channels"	"R-HSA-1296041"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-991365	"Activation Of GABAB Receptors"	"R-HSA-991365"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-5619507	"Activation Of HOX Genes During Differentiation"	"R-HSA-5619507"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-936964	"Activation Of IRF3/IRF7 Mediated By TBK1/IKK Epsilon"	"R-HSA-936964"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-1592389	"Activation Of Matrix Metalloproteinases"	"R-HSA-1592389"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-1169091	"Activation Of NF-kappaB In B Cells"	"R-HSA-1169091"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-2980767	"Activation Of NIMA Kinases NEK9, NEK6, NEK7"	"R-HSA-2980767"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-442755	"Activation Of NMDA Receptors And Postsynaptic Events"	"R-HSA-442755"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-111448	"Activation Of NOXA And Translocation To Mitochondria"	"R-HSA-111448"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-2151209	"Activation Of PPARGC1A (PGC-1alpha) By Phosphorylation"	"R-HSA-2151209"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-139915	"Activation Of PUMA And Translocation To Mitochondria"	"R-HSA-139915"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-428540	"Activation Of RAC1"	"R-HSA-428540"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-9619229	"Activation Of RAC1 Downstream Of NMDARs"	"R-HSA-9619229"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-5635838	"Activation Of SMO"	"R-HSA-5635838"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-187015	"Activation Of TRKA Receptors"	"R-HSA-187015"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-111459	"Activation Of Caspases Thru Apoptosome-Mediated Cleavage"	"R-HSA-111459"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-2426168	"Activation Of Gene Expression By SREBF (SREBP)"	"R-HSA-2426168"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-451326	"Activation Of Kainate Receptors Upon Glutamate Binding"	"R-HSA-451326"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-450341	"Activation Of AP-1 Family Of Transcription Factors"	"R-HSA-450341"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-8866907	"Activation Of TFAP2 (AP-2) Family Of Transcription Factors"	"R-HSA-8866907"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-72662	"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S"	"R-HSA-72662"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-2485179	"Activation Of Phototransduction Cascade"	"R-HSA-2485179"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-68962	"Activation Of Pre-Replicative Complex"	"R-HSA-68962"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-1482798	"Acyl Chain Remodeling Of CL"	"R-HSA-1482798"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-1482883	"Acyl Chain Remodeling Of DAG And TAG"	"R-HSA-1482883"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-1482788	"Acyl Chain Remodelling Of PC"	"R-HSA-1482788"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-1482839	"Acyl Chain Remodelling Of PE"	"R-HSA-1482839"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-1482925	"Acyl Chain Remodelling Of PG"	"R-HSA-1482925"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-1482922	"Acyl Chain Remodelling Of PI"	"R-HSA-1482922"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-1482801	"Acyl Chain Remodelling Of PS"	"R-HSA-1482801"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-1280218	"Adaptive Immune System"	"R-HSA-1280218"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-170660	"Adenylate Cyclase Activating Pathway"	"R-HSA-170660"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-170670	"Adenylate Cyclase Inhibitory Pathway"	"R-HSA-170670"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-418990	"Adherens Junctions Interactions"	"R-HSA-418990"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-400042	"Adrenaline,noradrenaline Inhibits Insulin Secretion"	"R-HSA-400042"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-390696	"Adrenoceptors"	"R-HSA-390696"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-879415	"Advanced Glycosylation Endproduct Receptor Signaling"	"R-HSA-879415"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-5423646	"Aflatoxin Activation And Detoxification"	"R-HSA-5423646"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-9646399	"Aggrephagy"	"R-HSA-9646399"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-1462054	"Alpha-defensins"	"R-HSA-1462054"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-389599	"Alpha-oxidation Of Phytanate"	"R-HSA-389599"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-9645460	"Alpha-protein Kinase 1 Signaling Pathway"	"R-HSA-9645460"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-375280	"Amine Ligand-Binding Receptors"	"R-HSA-375280"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-156587	"Amino Acid Conjugation"	"R-HSA-156587"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-352230	"Amino Acid Transport Across Plasma Membrane"	"R-HSA-352230"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-9639288	"Amino Acids Regulate mTORC1"	"R-HSA-9639288"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-141444	"Unattached Kinetochores Signal Amplification Via A MAD2 Inhibitory Signal"	"R-HSA-141444"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-977225	"Amyloid Fiber Formation"	"R-HSA-977225"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-2214320	"Anchoring Fibril Formation"	"R-HSA-2214320"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-5620912	"Anchoring Of Basal Body To Plasma Membrane"	"R-HSA-5620912"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-193048	"Androgen Biosynthesis"	"R-HSA-193048"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-9662851	"Anti-inflammatory Response Favoring Leishmania Infection"	"R-HSA-9662851"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-983170	"Antigen Presentation: Folding, Assembly, Peptide Loading Of Class I MHC"	"R-HSA-983170"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-983695	"Antigen Activates B Cell Receptor Leading To Second Messenger Generation"	"R-HSA-983695"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-1236975	"Antigen processing-Cross Presentation"	"R-HSA-1236975"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-983168	"Antigen Processing: Ubiquitination And Proteasome Degradation"	"R-HSA-983168"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-6803157	"Antimicrobial Peptides"	"R-HSA-6803157"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-1169410	"Antiviral Mechanism By IFN-stimulated Genes"	"R-HSA-1169410"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-109581	"Apoptosis"	"R-HSA-109581"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-140342	"Apoptosis Induced DNA Fragmentation"	"R-HSA-140342"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-351906	"Apoptotic Cleavage Of Cell Adhesion Proteins"	"R-HSA-351906"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-111465	"Apoptotic Cleavage Of Cellular Proteins"	"R-HSA-111465"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-75153	"Apoptotic Execution Phase"	"R-HSA-75153"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-111471	"Apoptotic Factor-Mediated Response"	"R-HSA-111471"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-445717	"Aquaporin-mediated Transport"	"R-HSA-445717"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-426048	"Arachidonate Production From DAG"	"R-HSA-426048"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-2142753	"Arachidonic Acid Metabolism"	"R-HSA-2142753"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-8937144	"Aryl Hydrocarbon Receptor Signaling"	"R-HSA-8937144"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-446203	"Asparagine N-linked Glycosylation"	"R-HSA-446203"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-8963693	"Aspartate And Asparagine Metabolism"	"R-HSA-8963693"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-9749641	"Aspirin ADME"	"R-HSA-9749641"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-175474	"Assembly Of HIV Virion"	"R-HSA-175474"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
R-HSA-9609736	"Assembly And Cell Surface Presentation Of NMDA Receptors"	"R-HSA-9609736"	"reactome/wiki_pathway"	"BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|Pathway"
